#{"t_start": 1670741543.517839, "env_id": "LunarLander-v2"}
r,l,t
269.336187,343,3350.347943
243.351726,309,3357.156194
57.451074,207,3359.262758
278.440695,261,3361.896642
274.348276,282,3364.646779
289.084188,307,3367.299791
261.996501,275,3369.559438
230.542091,281,3371.805948
260.037981,253,3378.212104
191.464334,426,3381.720342
277.565394,289,3384.603495
9.530553,208,3386.728456
250.851579,245,3389.086103
237.778508,314,3391.579569
231.569195,302,3393.978334
236.354789,254,3400.24998
227.058764,305,3402.988468
227.990427,389,3406.393186
258.688159,249,3408.617931
16.543477,234,3410.720511
288.042853,316,3413.287561
47.875491,219,3415.189394
243.494239,245,3417.339623
237.37305,333,3424.35558
253.584993,292,3426.956944
234.971073,368,3430.259095
227.329079,284,3432.761927
290.190212,282,3434.809182
256.416576,293,3437.043977
216.154123,314,3443.49902
223.662516,272,3446.321261
246.089257,265,3449.007617
241.024001,290,3451.391366
240.90904,309,3454.02113
235.024095,285,3456.071616
287.863218,298,3458.200468
223.1508,265,3460.310333
296.955065,435,3467.886764
243.792557,277,3470.601123
272.365749,435,3474.384082
256.047035,330,3477.27638
5.20781,245,3479.289272
255.799604,293,3481.765265
245.712017,256,3487.800314
263.597413,261,3490.226997
231.533866,314,3492.762912
235.459576,275,3495.13491
256.156685,374,3498.601672
271.547776,272,3500.920641
281.660389,271,3503.279517
-15.766683,215,3509.093205
260.215226,370,3512.487859
277.991303,267,3514.752412
247.707986,271,3517.344529
248.204406,271,3519.527582
235.52921,254,3521.451855
-0.474907,245,3523.357867
220.285149,441,3530.885311
236.249664,278,3533.159076
243.927871,333,3535.813728
245.677285,247,3537.87021
255.98908,229,3539.981011
203.359794,540,3544.295442
241.238273,261,3550.324948
249.083621,234,3552.310577
264.570627,295,3554.99143
255.049698,282,3557.388656
254.601592,257,3559.565503
231.822782,283,3562.048013
248.548806,300,3564.407626
225.21604,276,3566.545346
224.260693,292,3572.815129
237.771886,594,3577.705346
203.579766,414,3581.163414
250.35889,250,3583.450563
226.151012,258,3585.504509
28.624272,232,3587.222809
281.262551,287,3593.009195
276.356245,259,3595.498039
249.73266,299,3598.147586
-13.105343,264,3600.322584
227.687687,287,3602.481737
275.226753,247,3604.5729
268.914591,269,3606.727277
245.229234,256,3612.063775
247.636838,269,3614.710795
259.695616,269,3617.388263
250.995858,224,3619.384236
215.458711,352,3622.662305
248.463115,250,3624.999867
230.495715,264,3627.469592
237.083019,303,3629.849628
280.347059,376,3636.596302
260.474411,268,3639.02519
237.88481,295,3641.504117
275.122379,274,3643.727895
233.456799,286,3646.110571
282.289691,240,3648.166327
254.893464,307,3650.374532
260.913144,383,3656.976254
16.418779,239,3659.168962
284.811643,393,3662.798153
277.713957,270,3665.231687
245.850586,367,3668.543532
276.739303,259,3670.746731
241.321005,359,3676.817308
228.784925,276,3679.279649
275.689805,261,3681.575329
280.082393,249,3683.604031
232.275674,276,3685.93376
-24.938986,243,3688.043379
238.2133,274,3690.633276
125.202742,552,3699.176462
238.255638,257,3701.545886
26.556035,264,3703.844412
240.831915,255,3706.078173
239.500873,258,3708.349321
263.126115,226,3710.316442
32.754526,228,3712.246374
266.846344,312,3714.818957
272.834808,304,3721.051828
240.127355,287,3723.799852
267.431936,282,3726.221222
248.363529,306,3728.859286
261.484322,264,3731.14451
248.64753,219,3733.078793
