#{"t_start": 1670730601.373288, "env_id": "LunarLander-v2"}
r,l,t
96.367738,1000,4937.398501
41.545443,858,4947.552551
74.780149,1000,4955.722754
89.669597,683,4964.483256
136.948445,688,4969.725058
-70.458413,234,4971.577382
136.853978,691,4976.943989
14.90097,1000,4988.385233
-107.077139,534,4992.599397
93.253851,653,4997.890544
150.331556,683,5006.636624
-76.015964,342,5009.537204
50.813678,1000,5017.483657
-103.60424,205,5022.207864
110.160476,783,5028.601608
-95.499633,139,5029.770201
-108.391665,425,5033.205243
-56.342543,215,5034.919864
-100.210074,562,5042.947652
-79.318253,190,5044.409427
-75.733313,228,5046.12808
-79.910338,147,5047.29793
-61.45108,269,5049.392146
-99.952934,427,5052.454068
122.14171,634,5060.917897
39.905758,1000,5068.547827
122.706385,615,5073.20634
51.410551,1000,5084.732681
-52.391053,223,5086.418363
-41.519683,580,5091.055596
143.723625,695,5100.0351
-113.509602,697,5105.812656
-79.401216,350,5108.780648
62.530553,1000,5119.76027
-69.125914,229,5121.535276
-99.204801,452,5125.080038
60.405261,1000,5132.84214
104.866758,583,5141.302263
82.079053,1000,5149.462007
-84.943848,451,5152.747042
66.521356,654,5161.4339
-136.630646,556,5165.7464
134.578083,589,5170.736404
-75.718132,251,5172.55305
58.883996,1000,5184.106865
-74.961212,579,5188.584814
-84.196799,551,5192.836396
-114.583821,488,5200.604608
101.100572,1000,5208.919962
173.584079,648,5213.857719
-96.701856,577,5222.397512
160.65606,569,5226.878944
149.240636,759,5233.051934
131.091323,680,5242.265169
85.866415,1000,5250.281049
-78.689206,181,5251.538615
-106.550067,501,5258.773768
72.623216,1000,5266.671204
74.950893,1000,5274.287462
72.968281,610,5283.013416
146.318159,618,5288.172586
-50.336607,197,5289.653442
-91.989458,470,5292.955043
143.00334,478,5300.974938
120.800102,639,5305.932644
84.227402,1000,5313.661051
30.66846,1000,5325.332105
137.903869,684,5330.860002
-145.216233,394,5333.991464
71.261518,1000,5346.580411
107.253501,1000,5354.236164
-69.167208,345,5360.523062
-80.877648,144,5361.431739
-53.076646,459,5364.987805
-73.867638,545,5369.196669
21.849138,1000,5381.035865
123.028493,679,5387.021297
151.455591,626,5392.228704
-140.411115,488,5400.060829
-78.036431,579,5404.845711
-122.492867,520,5408.441853
77.982699,1000,5419.952719
-132.52736,466,5423.647469
63.404778,1000,5431.154607
-64.853915,160,5432.472505
-94.058627,610,5441.324252
155.866435,648,5446.604457
166.02839,652,5451.503364
130.909332,663,5460.461798
-109.206169,644,5465.540753
-127.507794,520,5469.324997
57.387599,1000,5481.156914
-67.914174,568,5485.678051
-200.392656,569,5489.992126
-71.896214,302,5492.44919
-120.476454,596,5500.734389
-85.646623,382,5503.405903
-75.6638,200,5505.016213
113.59807,655,5510.184183
-133.862632,578,5518.241952
-99.315454,162,5519.545923
-64.601106,286,5521.842887
53.433817,1000,5529.351312
182.490185,610,5537.882757
-105.994816,392,5541.504993
85.484806,628,5546.696639
131.767989,671,5551.694216
-79.676841,483,5558.381314
68.467705,1000,5566.320531
-90.572662,331,5568.779857
-58.29025,562,5576.47573
-100.369889,140,5577.674547
67.697367,1000,5585.755015
-106.83272,587,5590.312105
120.456284,644,5598.895872
-108.758223,475,5602.491294
-151.144615,662,5607.527839
55.297412,1000,5619.057431
-117.903873,486,5623.049259
-107.326533,640,5627.767981
93.81218,1000,5639.148896
105.306775,1000,5647.046491
-241.040744,483,5651.021196
172.906776,641,5658.95597
52.508154,1000,5666.890991
-92.335794,627,5675.082757
182.345018,910,5682.742236
34.764751,1000,5693.613718
138.402705,618,5698.206606
-106.69665,504,5702.125056
-88.194026,184,5703.315225
78.760729,1000,5714.696692
68.2663,1000,5723.72286
-91.396826,567,5728.298425
117.105084,962,5739.733453
118.159056,653,5744.404599
-109.439574,403,5747.334635
72.958464,1000,5758.613285
145.738897,631,5763.438747
-53.722685,270,5765.495891
100.274866,552,5773.618051
85.0496,836,5781.738532
-74.565727,193,5783.214645
-234.944384,682,5789.213543
74.963415,739,5798.250711
53.895548,1000,5805.136649
52.59099,1000,5816.392354
-55.287025,583,5821.133161
162.944116,623,5825.81423
132.076458,724,5835.193522
78.381981,1000,5843.317721
-86.173004,138,5844.375491
-67.813504,222,5846.197864
-122.172211,505,5853.207603
115.863105,763,5859.563734
-138.730317,587,5863.931008
115.868378,658,5872.347466
159.961855,685,5878.286496
100.633968,1000,5886.387754
181.830176,662,5894.788998
26.894403,1000,5902.656374
162.585975,667,5911.077246
128.87081,685,5916.667204
152.161323,641,5922.193464
105.756823,711,5931.555173
-114.653178,573,5936.157869
-79.508393,204,5937.864979
112.918432,1000,5945.923667
74.5719,1000,5956.98691
89.263659,1000,5965.205837
31.023049,1000,5976.214556
-12.527589,1000,5985.209266
86.625508,1000,5996.058967
-34.505598,514,6000.094829
-70.741561,611,6005.15163
-108.559784,581,6013.294989
37.519148,1000,6021.086686
30.199555,1000,6033.030942
32.598087,1000,6040.962708
42.380457,1000,6052.935598
45.880303,1000,6062.081111
-14.112851,1000,6073.998503
-85.703923,167,6075.358428
-63.33949,158,6076.711387
-68.465922,288,6079.11861
46.891349,1000,6087.03319
-18.830374,1000,6098.230946
44.782504,1000,6107.059511
-62.806225,589,6115.209285
-100.596668,543,6119.849934
-163.958628,704,6125.474041
154.253992,847,6135.194113
-75.385843,237,6137.048908
27.174547,1000,6144.487573
24.97631,1000,6155.640065
71.434099,1000,6163.557032
72.640107,810,6173.775411
8.346619,1000,6181.810634
88.654756,1000,6192.473421
-65.273201,188,6193.914429
32.225871,1000,6202.117383
21.690367,1000,6213.673646
-154.943898,580,6218.681156
141.293952,622,6223.499596
133.097511,731,6233.106767
-152.457659,590,6238.319467
-105.426945,728,6244.024043
43.639703,1000,6255.517633
95.32694,1000,6263.476757
-129.256247,597,6271.488179
76.774325,1000,6280.33166
111.607353,640,6285.053988
40.75411,1000,6296.3082
5.207839,503,6300.337631
-26.01788,507,6304.302327
81.845965,1000,6315.435256
71.803899,1000,6323.374273
182.316077,597,6331.067195
37.915316,1000,6339.322953
79.917298,1000,6350.551537
149.28173,575,6355.195527
74.639356,1000,6363.600488
139.544259,596,6371.315315
110.817083,1000,6379.401428
64.661051,1000,6390.350072
151.229668,625,6395.204945
93.941881,1000,6403.386933
98.117048,1000,6415.544735
85.999491,1000,6424.413491
194.028802,744,6433.887495
50.825927,1000,6443.557895
67.391775,1000,6455.683802
74.689108,1000,6463.887834
94.738585,1000,6475.014271
148.498693,569,6479.993033
73.583065,1000,6490.648861
96.775266,621,6495.819374
87.966233,1000,6504.021033
141.570902,563,6511.616289
-68.512581,424,6515.220264
166.790633,651,6520.650681
186.328869,496,6524.267622
92.202043,1000,6534.869148
69.53216,1000,6542.729649
28.091761,1000,6553.714827
44.315295,1000,6561.635786
-73.068174,490,6568.691683
-64.261056,206,6570.095176
12.756167,1000,6578.099194
32.450747,1000,6588.808752
-78.977576,408,6591.848438
79.206849,565,6596.974746
-49.82878,483,6601.147773
90.091454,1000,6612.671644
136.344856,602,6617.682467
103.593445,737,6623.462893
114.7994,1000,6634.365195
53.086613,1000,6642.748911
168.132572,626,6650.572303
94.995756,1000,6658.804123
-85.134319,489,6662.853505
96.089395,1000,6673.705039
80.75403,1000,6681.976043
111.04515,1000,6693.36882
91.75791,1000,6701.497704
66.532758,1000,6712.516687
205.598775,551,6717.151288
102.065013,1000,6728.054083
149.874026,505,6731.706148
104.735604,1000,6739.69968
-82.222431,437,6746.788582
61.150286,1000,6755.484954
127.724794,1000,6767.719927
-63.962668,136,6768.863508
209.108477,568,6773.60304
124.862305,674,6779.332479
158.557463,524,6787.544418
196.729609,447,6791.217761
134.144225,594,6796.275472
-36.010441,478,6800.219496
-100.019828,428,6803.687676
-24.990576,415,6810.600488
159.016959,565,6815.235071
106.215978,613,6820.489578
134.310898,1000,6831.978161
87.825746,1000,6840.523161
156.139238,570,6848.834827
61.780008,1000,6857.318794
-22.055334,435,6860.928333
-68.493693,194,6862.429112
-45.33179,213,6864.113858
-129.604389,550,6872.127269
