#{"t_start": 1670742494.0905373, "env_id": "LunarLander-v2"}
r,l,t
-131.320453,111,299.798255
-53.257166,72,300.056943
-360.166578,116,300.475648
-190.243203,113,300.879916
-134.661962,75,301.149313
-428.930318,99,301.503137
-193.709999,90,301.831157
-49.59809,79,302.108179
-158.104997,72,302.369976
-52.793797,67,302.614398
-218.195223,101,302.973561
-415.201572,117,303.393733
-90.164006,127,303.858665
-133.516816,77,304.142362
-25.791276,112,304.541152
-83.171792,58,304.747278
-284.028452,94,305.088337
-98.051889,69,305.335541
-345.104876,104,305.710883
-129.151891,132,306.184767
-117.655148,107,306.619639
-142.380396,85,306.974893
-103.783688,115,307.485272
-108.548542,69,307.77324
-151.37533,126,308.31708
-214.567928,99,308.732826
-251.131945,80,309.093557
-120.747496,75,309.445674
-81.606541,92,309.877962
-101.337102,91,310.303795
-79.612848,108,310.811595
-126.66559,61,311.14274
-361.138905,104,311.629334
-459.970115,93,312.120625
-33.800001,107,312.695973
-118.347448,68,312.985632
-269.62309,66,313.239308
-316.125115,91,313.589206
-126.61443,102,314.030698
-253.434175,133,314.649253
-308.243786,96,315.107876
-345.938681,86,315.567997
-172.784309,71,315.957396
-267.681286,88,316.451518
53.375237,86,316.922241
-252.495152,87,317.310749
-359.691309,123,317.877349
-151.33266,86,318.293614
-350.614264,127,318.821495
-140.374682,113,319.294055
-273.417879,95,319.694031
-107.790635,92,320.165016
-51.561475,93,320.567264
-107.020522,123,321.109058
-91.949396,124,321.633277
-98.56626,67,321.921151
17.808445,79,322.262264
-90.311261,90,322.635499
-380.762288,116,323.135626
-244.619248,111,323.619241
-114.569017,87,323.972744
-125.305391,134,324.531401
-308.486765,94,324.954994
-115.748329,75,325.274796
-98.241821,113,325.721873
-52.162183,58,325.956162
-86.500645,77,326.293015
-83.627475,65,326.563775
-42.560817,76,326.884167
-192.163101,86,327.24197
-75.510643,67,327.528683
-228.966064,113,327.997834
-256.226089,89,328.3727
-193.02666,104,328.811001
-145.556962,72,329.158285
-128.440329,87,329.601947
-170.639735,86,329.973032
-63.161413,75,330.357982
-134.912186,103,330.917268
-345.600227,111,331.436797
-275.055866,106,331.885797
-212.551047,91,332.291864
-67.989872,86,332.676507
-80.721232,79,333.051239
-309.999256,74,333.37316
-213.231102,113,333.880833
-358.906942,103,334.326391
-399.650283,103,334.820527
-100.567661,112,335.368237
-111.504434,91,335.787264
-106.22779,106,336.238575
-418.059246,139,336.835436
-149.536363,74,337.139337
-388.950278,93,337.532183
-367.448205,67,337.839571
-120.567049,106,338.317693
-119.949354,76,338.669452
-309.84225,121,339.174839
-330.47448,105,339.659179
-108.114488,73,339.987584
-349.191971,91,340.377059
-303.134389,85,340.770076
-115.455981,81,341.197804
-167.615443,79,341.584391
-84.607042,86,341.922565
-134.367196,63,342.205467
-207.968181,96,342.662208
-146.652667,105,343.132527
-313.788684,132,343.660669
-203.19747,117,344.166805
-75.788116,79,344.514536
-113.379611,79,344.929265
-119.425824,83,345.296531
-198.996067,83,345.649269
-321.915854,88,346.133893
-110.979473,85,346.560508
-283.024959,76,346.884163
-107.190003,67,347.172802
-71.222796,85,347.633716
-355.444449,108,348.080483
-114.837251,67,348.381349
-80.05184,66,348.684689
-94.705573,76,349.07202
-44.098023,73,349.352719
-90.401093,127,349.915089
-169.613859,67,350.217187
-374.691688,99,350.623209
-111.702603,120,351.148724
-144.086622,84,351.543893
-356.068446,85,351.963492
-191.968432,88,352.427624
-66.694442,68,352.799763
-108.979222,87,353.240494
-126.958402,97,353.6798
-109.913205,102,354.120505
-41.675899,91,354.558952
-402.796145,93,354.917879
-35.325708,129,355.408587
-110.232962,116,355.846843
-297.801913,107,356.413059
-22.30531,110,356.910596
-164.807566,66,357.213815
-92.802213,94,357.648808
-256.673575,107,358.146327
-211.327006,96,358.547259
-74.877682,118,358.999787
-386.588971,90,359.338098
-77.690366,76,359.627506
-133.963516,72,359.909163
-317.307205,97,360.28377
-193.868945,93,360.637056
-279.200308,108,361.051506
-94.398983,89,361.385081
-111.644093,115,361.824177
-190.948122,70,362.090846
-225.053119,91,362.439282
-110.309518,66,362.693871
-143.851274,148,363.262326
-240.552452,80,363.625873
-69.989036,88,364.107739
-99.964839,86,364.525211
-130.233945,68,364.871201
-439.772855,86,365.238471
-88.792818,84,365.650002
-59.622521,77,366.034766
-115.730085,113,366.633676
-180.908173,55,366.875667
-149.04371,76,367.282023
-126.952355,78,367.702463
-336.865382,96,368.169127
-123.824928,84,368.52343
-146.780224,83,368.860302
-338.245352,121,369.368097
-67.82347,102,369.782361
-186.615646,94,370.208547
-322.838667,70,370.551418
-212.983897,75,370.888602
-309.664512,123,371.44315
-1.69658,97,371.857593
-281.07295,84,372.236442
-203.373218,138,372.869783
-36.634684,61,373.142826
-225.469164,73,373.459321
0.454546,76,373.819319
-66.925279,68,374.083438
-82.636535,60,374.313781
-63.70611,77,374.66703
-336.731755,108,375.114998
-269.954234,64,375.378716
-130.223226,64,375.660398
-337.048215,97,376.080305
-121.005533,79,376.42432
-96.636201,55,376.654146
-78.193505,86,377.029084
-126.067723,84,377.406629
-189.848203,126,377.955822
-159.301268,99,378.384071
-208.257722,114,378.888942
-353.478855,106,379.330431
-12.6899,64,379.681438
-168.48222,80,380.126295
-152.465168,112,380.615293
-72.790852,67,380.936328
-347.431856,112,381.396291
-127.155077,96,381.863999
-244.60906,76,382.287344
-293.139555,112,382.787683
-340.246965,108,383.195626
-102.391232,113,383.624089
-126.708198,108,384.05239
-103.953413,73,384.454754
-153.809104,108,384.938507
-225.259236,118,385.463216
-101.415216,119,385.912148
-323.009539,83,386.232118
-361.273926,97,386.666791
-140.245989,90,387.018842
-254.07586,64,387.325395
-149.852161,116,387.845385
-181.093757,126,388.395333
-226.299582,118,389.030964
-103.918334,67,389.405815
-225.084385,86,389.886112
6.6906,90,390.401885
-91.687652,74,390.823412
-230.662454,97,391.352758
-233.769259,95,391.878537
-413.608514,107,392.420749
-113.100518,88,392.781532
-94.783224,100,393.174219
-159.099587,78,393.486987
-81.880395,70,393.761954
-172.224142,100,394.157739
-114.477554,67,394.427123
-89.19598,72,394.712778
-142.852931,130,395.226301
-245.672177,127,395.718822
-154.34341,127,396.20964
-155.300658,76,396.516389
-122.917223,103,396.91196
-79.942657,71,397.188727
-357.145034,87,397.516653
-141.418003,67,397.776776
-221.027229,77,398.073245
-318.379381,107,398.672151
-129.711596,90,399.185365
-71.615539,97,399.730759
-164.79415,80,400.182916
-92.391934,69,400.583318
-237.167061,82,401.064378
-183.398152,77,401.51697
-94.79896,89,402.037302
-109.690343,71,402.451828
-181.843929,70,402.862049
-400.029249,92,403.337615
1.198785,102,403.768037
-167.08534,104,404.275824
-186.837139,63,404.635034
-107.734336,65,405.013468
-134.412153,88,405.512987
-95.702753,65,405.873302
-79.907707,97,406.404677
-405.297313,77,406.772021
-122.583631,84,407.156603
-466.28391,91,407.536795
-455.757841,116,408.102816
-51.281637,69,408.413008
-9.464937,91,408.825206
-170.514136,105,409.31283
-298.104481,103,409.773617
-155.17668,76,410.193595
-90.84887,82,410.605275
-35.917923,86,410.985895
-143.468118,82,411.442553
-94.133252,97,411.904437
-121.488777,78,412.26791
-288.122807,118,412.901029
-269.507467,76,413.218267
-109.563721,116,413.794367
-209.776778,106,414.271719
-58.35927,69,414.623562
-323.997262,78,415.001729
-91.524954,105,415.471638
-82.531078,94,415.901814
-92.588718,82,416.265959
-162.181986,85,416.62
-485.215778,93,417.056271
-212.169008,86,417.461765
-100.228453,67,417.753568
-145.157595,90,418.160311
-55.080312,69,418.479856
-182.287603,72,418.769693
-235.676439,84,419.146898
-139.028672,121,419.715799
-135.225316,95,420.165991
-109.148762,72,420.5753
-143.098109,114,421.196054
-494.619043,118,421.798691
-201.30034,126,422.300368
-150.274865,115,422.825492
-272.443863,98,423.284583
-464.288175,88,423.708218
-66.130451,98,424.271892
-87.87868,65,424.649086
-347.83957,110,425.248249
-413.887798,98,425.791952
-122.497191,72,426.203101
-208.616303,70,426.591357
-128.223825,86,427.065761
-135.326466,135,427.662288
-190.595824,99,428.120405
-163.832257,74,428.435461
-164.857984,112,428.939641
-189.469434,92,429.351839
-250.63305,106,429.914454
-102.007793,76,430.243831
-109.090358,82,430.561736
-184.216613,114,430.993854
-358.656035,83,431.379369
-188.405887,89,431.857699
-87.04681,73,432.258401
-321.453715,109,432.728368
-81.294208,71,433.093879
-115.080206,142,433.775378
-318.894054,87,434.132721
-188.962655,95,434.554853
-47.646826,117,434.989108
-78.198766,61,435.269
-83.902145,74,435.656656
-153.762703,65,436.008878
-122.496918,69,436.387766
-181.737462,96,436.877563
-66.71498,72,437.285892
-65.606941,121,437.89096
-92.048963,111,438.456111
-73.231757,76,438.816961
-72.47488,129,439.463484
-333.456186,95,439.899098
-119.856905,64,440.187691
-100.939551,62,440.451887
-141.93409,113,440.95252
-146.336839,91,441.359953
-120.82433,67,441.675006
-153.692863,86,442.067201
-123.960977,80,442.422102
-75.65157,80,442.732172
-310.745624,104,443.148383
-75.450372,66,443.395528
-258.706841,86,443.734328
-111.859736,110,444.172567
-203.717026,107,444.591927
-416.694245,131,445.095262
-104.280118,76,445.389707
-72.327795,144,445.961058
-114.706732,89,446.325501
