#{"t_start": 1670826767.0883584, "env_id": "LunarLander-v2"}
r,l,t
-233.429835,94,361.06589
-254.698284,112,361.546856
-173.650074,81,361.873666
-99.014754,74,362.171379
-160.396587,93,362.545535
-181.392637,135,363.096122
-304.867449,127,363.613174
-150.579234,86,363.960364
-196.106344,67,364.228568
-146.409879,85,364.57214
-218.065524,78,364.920462
-296.686388,101,365.322108
-153.825269,88,365.674404
-149.721323,68,365.95242
-114.791112,65,366.21549
-275.750937,84,366.54862
-114.759007,73,366.835981
-80.077519,94,367.212958
-148.52182,65,367.473036
-406.965242,107,367.908698
-157.065155,105,368.328793
-302.235394,122,368.805557
-116.89113,80,369.131788
-288.128314,114,369.61417
-394.021298,92,369.990641
-270.752078,117,370.462767
-41.655749,86,370.809012
-246.401874,76,371.116871
-271.815947,119,371.618791
