#{"t_start": 1667889378.5235724, "env_id": "LunarLander-v2"}
r,l,t
195.614134,494,1338.921124
221.39041,476,1342.402063
190.642031,496,1344.016718
-60.026648,514,1345.686903
163.06179,640,1347.822815
72.400896,1000,1352.845651
220.290709,458,1354.417668
229.286025,478,1355.971711
-29.048742,469,1359.114463
216.761863,519,1360.857767
192.051549,487,1362.498756
183.26279,518,1364.205944
2.498456,422,1367.504318
-87.442613,443,1369.018617
-29.036413,359,1370.243598
157.07648,692,1372.59451
220.984,502,1375.926766
220.912588,529,1377.658273
93.17596,1000,1380.93173
200.902873,451,1382.43661
227.80912,470,1385.597739
175.118598,546,1387.465811
-17.032576,392,1388.78776
-36.329425,372,1390.033522
-18.496363,490,1393.459128
257.902574,476,1395.021195
199.437689,452,1396.50158
153.998225,883,1399.381389
-47.149246,433,1402.502778
-15.579144,402,1403.824362
203.280793,443,1405.246314
-52.682104,407,1406.609609
-51.106084,352,1407.767212
195.012922,508,1411.097176
220.358522,481,1412.683718
225.333399,507,1414.330441
187.160951,461,1415.864463
178.640939,454,1418.975254
-35.678175,332,1420.034891
4.95449,456,1421.527889
212.6582,513,1423.191268
249.178134,468,1426.486691
217.822467,592,1428.457371
-38.932155,456,1430.002975
232.586475,445,1431.480886
211.706624,468,1433.082443
195.326788,459,1500.945469
220.285901,491,1503.070246
218.900666,430,1504.910199
250.639801,822,1533.828785
182.273259,510,1535.52419
220.018388,490,1537.160612
-52.082969,422,1538.555456
249.163984,471,1540.075337
1.005026,360,1542.984735
-13.529786,421,1544.398499
199.870782,495,1546.078979
225.258795,371,1547.292704
233.910765,484,1550.597018
219.707896,498,1552.2728
236.993553,465,1553.824538
-41.500018,397,1555.132885
-43.029207,404,1556.504071
205.628221,328,1559.254351
49.300794,1000,1562.536377
-59.320991,394,1563.823095
234.313516,438,1565.251372
231.359529,484,1568.690987
212.310811,410,1570.071947
200.378842,478,1571.661305
206.972181,436,1573.122649
233.585756,451,1576.325354
253.388469,444,1577.828346
224.706933,476,1579.444477
-43.625906,255,1580.275297
219.687455,405,1581.593999
237.509531,519,1584.93524
176.228937,458,1586.455172
240.04997,406,1587.782134
223.792161,412,1589.168111
-18.434903,350,1590.310511
231.104792,418,1593.363884
-43.326445,319,1594.451524
263.295008,392,1595.76382
220.149221,443,1597.22473
-22.786752,348,1598.380225
218.583969,423,1599.800906
238.481899,409,1602.84684
234.094755,446,1604.328921
227.992627,429,1605.717525
196.688377,440,1607.173342
205.386124,500,1610.452163
253.761286,363,1611.637543
217.30349,371,1612.879252
238.99112,387,1614.125806
210.269094,435,1615.521476
206.569876,390,1618.365505
129.481965,1000,1621.662302
151.710236,479,1623.253653
238.586636,446,1624.715456
217.444462,405,1627.704708
235.903466,435,1629.139879
241.254117,370,1630.367485
87.664826,1000,1635.599204
202.682224,407,1636.990384
209.467255,525,1638.745402
205.092153,400,1640.07816
211.092545,398,1641.405919
262.818122,420,1644.458369
-57.401333,327,1645.553903
-29.927945,332,1646.624358
223.56659,667,1648.804587
-42.864788,370,1650.027062
229.073377,402,1652.884244
223.474273,359,1654.05758
-24.429027,348,1655.215403
204.508947,456,1656.739972
206.534928,792,1660.961836
212.327137,408,1662.329902
-41.474861,305,1663.369902
218.149469,403,1664.695491
92.559099,1000,1669.449259
170.864069,640,1671.595943
126.846692,1000,1674.937154
93.01149,1000,1680.090352
98.034068,1000,1683.538051
209.599401,418,1686.489661
-53.990916,343,1687.617323
-8.247089,394,1688.951898
36.253008,338,1690.095343
-55.43274,271,1690.985797
206.453658,624,1694.644727
-45.06038,400,1695.994772
232.629464,454,1697.488323
-52.492154,303,1698.480111
236.772436,452,1699.999869
214.434705,417,1703.097717
216.462772,432,1704.568143
229.443848,405,1705.965343
226.994602,399,1707.322095
219.772048,450,1708.862157
-15.814933,357,1711.824857
-48.552377,395,1713.17055
229.187029,695,1715.520053
-22.807225,397,1716.908766
212.59712,393,1718.195797
-43.181875,388,1721.014916
208.430472,466,1722.523845
5.971162,357,1723.674405
228.24431,405,1725.025675
252.747476,426,1726.429074
226.925784,413,1729.637919
3.360232,385,1730.906764
77.257066,1000,1734.23287
217.038465,413,1737.223537
222.534698,328,1738.316152
227.51191,727,1740.710025
217.576966,390,1742.00872
-87.189057,351,1743.178109
213.898386,378,1746.28582
220.699705,388,1747.551232
176.520292,477,1749.14105
232.800906,421,1750.542349
221.17175,467,1752.07615
225.186786,355,1754.942755
238.90971,372,1756.167521
250.827455,340,1757.280245
109.635008,1000,1760.716502
-60.316852,346,1763.595585
209.47422,363,1764.835902
239.300638,371,1766.031911
206.915487,422,1767.451058
-6.163594,257,1768.349823
223.956274,405,1771.368136
201.476259,411,1772.768388
94.850859,1000,1776.126451
-14.358311,377,1777.377532
200.400831,487,1780.640967
239.833096,360,1781.858834
223.551811,717,1784.237294
85.553246,1000,1789.228177
99.030128,1000,1792.408861
215.16384,392,1793.724697
-3.935823,301,1794.70502
233.604755,384,1797.649493
244.393461,369,1798.884088
183.328745,488,1800.562749
-59.840103,383,1801.857322
105.127015,1000,1806.837751
250.48415,369,1808.101717
186.540433,714,1810.481141
179.509917,450,1813.586584
214.994166,394,1814.871604
216.456916,853,1817.663551
-25.882959,317,1818.717536
211.128137,463,1820.208779
102.673417,1000,1825.187969
-34.182799,355,1826.351532
154.7164,642,1828.444562
193.129403,451,1831.515974
186.054625,449,1833.006066
-8.101311,270,1833.888068
233.176787,418,1835.227529
184.76441,403,1836.535729
242.83682,431,1839.756533
222.297381,396,1841.070551
200.353418,452,1842.576404
218.988345,451,1844.082414
207.579995,396,1845.359655
237.916555,377,1848.218447
191.270614,598,1850.264905
219.663414,397,1851.590097
227.925474,418,1852.961989
239.109374,436,1856.063603
-15.854803,349,1857.221325
-52.148258,392,1858.539013
99.952779,1000,1862.082
183.609078,387,1865.018426
222.784119,395,1866.313235
-45.382765,310,1867.373406
-46.489085,288,1868.340708
-41.731583,322,1869.434358
-39.280824,310,1870.46614
229.345678,412,1873.383844
209.30585,382,1874.612952
-41.398512,372,1875.812779
188.265109,424,1877.180777
243.184284,369,1878.382477
225.697116,455,1881.414022
219.55658,399,1882.685752
197.961451,547,1884.451556
173.888929,523,1886.149226
-29.44794,319,1887.192655
225.026658,421,1890.285758
232.548853,473,1891.868776
214.421093,370,1893.089489
219.119291,341,1894.232566
243.557263,377,1895.482395
220.916709,375,1898.2932
233.25244,354,1899.458438
158.484683,455,1900.931852
227.633079,376,1902.131044
116.467389,1000,1907.103902
193.603647,411,1908.434786
-35.205419,346,1909.548082
-44.439252,309,1910.53762
-48.941241,290,1911.467866
104.257199,1000,1916.551952
199.707675,352,1917.740093
233.108346,315,1918.788639
-20.638165,301,1919.752351
212.346236,449,1922.854395
226.861615,349,1924.005746
235.299388,322,1925.040292
-61.614541,279,1925.962332
-15.453176,287,1926.892439
222.997969,363,1928.057022
-67.630388,287,1928.987523
-50.97668,214,1931.297915
163.914753,412,1932.655591
222.134767,332,1933.730054
-23.385299,262,1934.57166
242.815316,346,1935.702156
204.918039,431,1937.07918
183.636068,430,1940.25861
227.048158,350,1941.377753
204.13499,383,1942.606656
-22.653368,341,1943.732201
222.100285,342,1944.836172
-53.548389,265,1945.723572
244.55036,351,1948.587415
192.517525,452,1950.096167
-18.573526,273,1950.999414
-44.673977,261,1951.837382
239.257643,361,1953.009097
20.300136,301,1954.002112
226.697184,355,1956.757343
186.209959,510,1958.476787
16.413049,296,1959.475523
244.495166,316,1960.541229
26.24644,248,1961.391138
194.807059,478,1962.961207
-40.526942,240,1965.37949
-19.008411,288,1966.364964
201.503475,362,1967.575785
-44.245275,282,1968.530174
248.148607,358,1969.728039
218.647918,296,1970.682385
96.030169,1000,1975.749519
221.100971,366,1976.98185
